bibcode,citation_context_no,citation_context,target_reference,distance_used_score,comment_score
2022A&A...657A..45S,1,"171 ± 0.055) × 10-10 SED 1: TIC (Stassun et al. 2018b), 2: APASS-dr9 (Henden et al. 2015), 3: Gaia-dr2 (Gaia Collaboration et al. 2018), 4: Cata-log of Cool Dwarf Targets (Muirhead et al. 2018), 5: WISE (Cutri et al. 2021), 6: Gaia-dr3 (Gaia Collaboration et al. 2021), 7: (Bailer-Jones et al. 2018), 8: see Section 3.3. and 8195 Å which is not seen in giant stars. Furthermore, as in Alonso-Floriano et al. (2015), we computed the index Ratio C, which also is highly sensitive to surface gravity. We derived Ratio C = 1.15 and Ratio C = 1.23 for the NOT/ALFOSC and Palomar/DBSP data, respectively",bj_2018,0.6947240233421326,0.3484381437301636
2021ApJ...916...53Z,1,"(2006) and Luhman et al. (2007), with spec-1 https://github.com/iancze/Starfish. 3 troscopic characterization also by Liu et al. (2007) and Bur-gasser (2007). The companion is at 43′′ (479 au) projected separation to HD 3651A (K0V), which has a Gaia DR2 dis-tance of 11.134 ± 0.007 pc (Bailer-Jones et al. 2018) and hosts a Saturn-mass planet (M sini = 0.2 MJup) on a close (a = 0.3 au), eccentric orbit (e = 0.63; Fischer et al. 2003). Table 1 summarizes the metallicity and age of HD 3651A based on the literature and our own calculations (also see Liu et al. 2007)",bj_2018,0.6962518692016602,0.162589892745018
2021ApJ...916...53Z,2,"5-8.3 Gyr for the HD 3651 system. 2.2. GJ 570D GJ 570D (T7.5) was found by Burgasser et al. (2000) in a hierarchical quadruple system with GJ 570A (K4V) and a M1.5V+M3V close binary GJ 570BC (Duquennoy & Mayor 1988). This system is located at 5.884 ± 0.003 pc (Bailer-Jones et al. 2018). The projected separations of A-BC, B-C, and A-D components are 24.7′′ (145 au), 0.15′′ (0.9 au), and 258.3′′ (1520 au), respectively. Table 2 summarizes the metallicity and age of GJ 570A (also see Liu et al. 2007). We adopt a metallicity of Z = -0.05 to 0",bj_2018,0.305458664894104,0.1642397791147232
2021ApJ...916...53Z,3,"4-5.2 Gyr for the GJ 570 system. 2.3. Ross 458C Ross 458C (T8) was found by Goldman et al. (2010) and Scholz (2010) as a 102′′ (1175 au) companion to the M0.5Ve+M7Ve binary Ross 458AB (separated by 6 au; Beuzit et al. 2004), located at 11.509 ± 0.020 pc2 (Bailer-Jones et al. 2018). Montes et al. (2001) noted the space mo-tion of Ross 458AB is close to the Hyades cluster, but the object’s Hyades membership was later rejected by Burgasser et al. (2010), who found a significant difference between the updated space motions of Ross 458AB and the Hyades",bj_2018,0.49002963304519653,0.34620538353919983
2025MNRAS.540.1786F,1,"Synthetic photometry were generated from the BT-SETTL Cosmological Impact of the First STars (CIFIST) (Al-lard et al. 2012) stellar atmosphere grid, diluted using the geometric distances of Bailer-Jones et al. (2021). By best matching the inte-grated area beneath and the overall shape of the SED, we determined the luminosity LSED and temperature TSED, respectively. Both pa-rameters together unambiguously define R★",bj_2021,0.5646580457687378,0.22816741466522217
2026arXiv260109796X,1,"Sestito et al. (2023) to derive stellar parameters by adopting photometry from Gaia EDR3 ( Gaia Collaboration et al. 2021), extinction from G. M. Green et al. (2019), and distances derived from a Bayesian approach with Galactic disc and halo priors (following C. A. L. Bailer-Jones 2015; F. Sestito et al. 2019, 2023). We derive effective temperatures (Teff) from a colour-temperature relation similar to the Infrared Flux Method (J. I. González Hernández & P. Bonifacio 2009), adapted to the Gaia DR3 photometry (A. Mucciarelli et al. 2021)",bj_2015,0.8417441844940186,0.8349056839942932
2023A&A...675A..79M,1,"The blue-shift of the jet emissions is clearly seen. catalogue suggests a very low (near zero) value of AV, which seems improbable. The distance of 2MASS J05422123+223647 currently is determined fairly reliably from Gaia EDR3 parallax. Accord-ing to the catalog of Bailer-Jones et al. (2021), its distance es-timate are 1387 pc (geometric) and 1396 pc (photogeomet-ric). Using the trigonometric parallax value from Gaia DR3 (0.7163±0.0238 mas) and applying the systematic error correc-tion, we obtain 1360±40 pc",bj_2021,0.7335392236709595,0.11707606166601181
2023AJ....165...90M,1,"We used effective temperatures from An-ders et al. (2019) catalog for additional 11 stars. The log(Teff) for the remaining 22 variable stars were calcu-lated from (B-V)0 color through Torres (2010) relations using distances from Bailer-Jones et al. (2018) and red-dening from 3D reddening map given by Green et al. (2019) which provides reddening E(g-r) with very good resolution for given right ascension, declination, and dis-tance. We calculated E(B-V) from E(g-r) using extinc-tion ratio relations given by Wang & Chen (2019)",bj_2018,0.7205573320388794,0.11147520691156387
2024AJ....167....4H,1,"86 ± 0.09, -22.86 ± 0.08, -8.29 ± 0.05 This work U, V, W a Galactic velocities in LSR (km s-1) -38.76 ± 0.84, -10.62 ± 0.55, -1.04 ± 0.42 This work Notes. References: Stassun (Stassun et al. 2018), 2MASS (Cutri et al. 2003), Gaia EDR3 (Gaia Collaboration et al. 2016, 2023), Bailer-Jones (Bailer-Jones et al. 2018), Green (Green et al. 2019), American Association of Variable Star Observers Photometric All Sky Survey (APASS; Perdigon et al. 2021), Wide-field Infrared Survey Explorer (WISE; Wright et al. 2010)",bj_2018,0.4997542202472687,0.4597312808036804
2024AJ....167....4H,2,"2016) and placed Gaussian priors on the reliable broad-band photometry from APASS, 2MASS, and WISE, as well as on the derived spectroscopic stellar parameters from HPF-SpecMatch and the extinction-corrected ge-ometric distance from Bailer-Jones et al. (2021). We show the SED fit in Figure 6 and list the derived model-dependent stellar parameters in Table 2. Our adopted stellar parameters derived from EXOFASTv2 agree within 1σ of the results from Hartman et al. (2023), including the stellar mass, radius, luminosity, and age",bj_2021,0.8621098399162292,0.1572451889514923
2025AstL...51..210I,1,"The data from IR surveys used to model the SED are collected in Table 4. For our modeling we used the following parame-ters: • The distance to the star was taken to be 1409.8 pc (Bailer-Jones et al. 2021) based on the Gaia DR3 parallax (Brown et al. 2021). • The synthetic spectrum of a G0-type super-giant from Pickles (1998) was used to model ASTRONOMY LETTERS Vol. 51 No. 4 2025 214 IKONNIKOVA, SAFONOV 5000 6000 4000 2000 5000 2000 4000 6000 0 0 600 23.0 22.5 22.0 21.5 21.0 20.5 20",bj_2021,0.595243513584137,0.293313592672348
2024MNRAS.529.2483B,1,"2019; Sariya et al. 2021). This allows for stars in the open cluster core to be easily distinguished from field stars using their kinematics. The kinematic and chemical homogeneity means open clusters have been used as a place to benchmark distances (Bailer-Jones et al. 2021), measure their ages with high precision ∗E-mail: klbeeson@gmail.com (Jeffery et al. 2016), study the role of physical processes such as atomic diffusion that will affect the chemical abundances of stars (Liu et al. 2019), examine the possibility of strong chemical tagging (Casamiquela et al",bj_2021,0.4041668474674225,0.10653578490018845
2024MNRAS.529.2483B,2,"To create the list of open clusters, we selected the nine clusters with the highest number of observed stars in GALAH DR4. 2.1.2 Calculating distances to open clusters The recommended method to calculate distances for individual stars is to use the likelihood and priors in Bailer-Jones et al. (2021). The likelihood is shown in equation 1. The paper introduces a geometric prior and a photometric prior",bj_2021,0.7031903862953186,0.3523661494255066
2024MNRAS.529.2483B,3,"We have decided to only use the geometric prior. The photometric prior, as described in Bailer-Jones et al. (2021) applies to individual stars rather than a cluster. The following equations are used for estimating distances to indi-vidual stars using the method outlined in Bailer-Jones et al. (2021)",bj_2021,0.3282724916934967,0.11966349929571152
2024MNRAS.529.2483B,4,"We have decided to only use the geometric prior. The photometric prior, as described in Bailer-Jones et al. (2021) applies to individual stars rather than a cluster. The following equations are used for estimating distances to indi-vidual stars using the method outlined in Bailer-Jones et al. (2021). P(r|π, σπ) = ( KN ( 1 r-π+ π0, σ2π) if r> 0 0 if r< 0 (1) P(r|π, σπα, β, L) = P(r|π, σπ)P(r|α, β, L) (2) P(r|α, β, L) = ( Krβexp(-r/L)α if r> 0 0 if r< 0 (3) Equation 2 describes the probability of a star being at a distance r, given its parallax(π), uncertainty in parallax (σπ), α, β, and L",bj_2021,0.4348308742046356,0.09085705876350403
2024MNRAS.529.2483B,5,"Thus, for every star with a different line of sight their α, β, and Lvalues will be different. A fuller description of α, β, and Lcan be found in Bailer-Jones et al. (2021). The first component of equation 2 is likelihood shown in equation 1 for an individual star at r, with πand π0 (zero point correction), N is a normal distribution, and Kis the normalising constant. The zero point correction is used as the zero point of the parallax in Gaia is not at 0",bj_2021,0.4338553845882416,0.2508561313152313
2024MNRAS.529.2483B,6,"With a 64-core computing cluster, even with the most numerous open clusters, it takes around 2 hours to sample. For equation 8 we used the same convergence limits as for the previous equations. Like the distance probability distributions found in Bailer-Jones et al. (2021), we found that they do not follow a normal distribution; however, as the spread of the distances is so small, we still treated them as normal distributions and found our uncertainty in distance and our peak using a normal distribution fit. 2",bj_2021,0.5912697911262512,0.3618088960647583
2024MNRAS.529.2483B,7,3.1 Distance improvements We compared our cluster distance centres and sizes obtained by using equation 7 to geometric and photo-geometric distances obtained in Bailer-Jones et al. (2021). We calculated the cluster distance centres and sizes from the distances in Bailer-Jones et al. (2021) by fitting a normal distribution to the geometric and photo-geometric distances of the open cluster members. The results are shown in Table 3,bj_2021,0.5086209177970886,0.20277471840381622
2024MNRAS.529.2483B,8,"3.1 Distance improvements We compared our cluster distance centres and sizes obtained by using equation 7 to geometric and photo-geometric distances obtained in Bailer-Jones et al. (2021). We calculated the cluster distance centres and sizes from the distances in Bailer-Jones et al. (2021) by fitting a normal distribution to the geometric and photo-geometric distances of the open cluster members. The results are shown in Table 3. We found that faint stars’ photo-geometric and geometric distances differ by a significant amount, with some stars having up to ∼7 000 pc in difference",bj_2021,0.6479149460792542,0.3199092447757721
2024MNRAS.529.2483B,9,"By using the distance cluster prior we saw an average increase in the precision of the individual star distance of 31% compared to the distances calculated without using the distance cluster prior. i.e., the geometric distances calculated in Bailer-Jones et al. (2021). We calculated the geometric distance precision of individual stars by using: r_hi_geo -r_lo_geo 2 (15) Where r_hi_geo and r_lo_geo are the 84th and 16th percentiles of the distance posterior calculated using the geometric prior",bj_2021,0.48128581047058105,0.29976189136505127
2021OAst...30..168A,1,"Each area is a cone of 80 arcsec radius, defined by its center. We made a cross-match of RAVE DR6 and Gaia EDR3 objects within every area. For each object distances were adopted from Bailer-Jones et al. (2021) catalogue. We have chosen BDASP catalogue of RAVE DR6 to get the spectroscopic parameters of stars",bj_2021,0.5252941846847534,0.11382384598255157
2024NewA..10902205B,1,"(2018), which recommends determining a cluster’s distance based on its parallax value. The mean parallax value is 0.20 ± 0.08 mas as calculated in section. The average parallax angle is adjusted for the Gaia DR3 parallax zero-point offset of -0.021 mas as proposed by Groenewegen (2021). As per Bailer-Jones (2015), simply inverting Gaia parallax is in-sufficient for distance estimation. They suggest a probabilistic approach to assessing distance and uncertainties from Gaia parallax data. This method uses parallax as well as its error and a prior, which depends on the location of the cluster in the galaxy",bj_2015,0.45401814579963684,0.33792924880981445
2024NewA..10902205B,2,"They suggest a probabilistic approach to assessing distance and uncertainties from Gaia parallax data. This method uses parallax as well as its error and a prior, which depends on the location of the cluster in the galaxy. Following the methodology proposed by Bailer-Jones et al. (2018), we conducted a probabilistic analysis to ascertain the distance of the Berkeley 76 cluster. Employing the Github code1 developed by Bailer-Jones, we computed the distance to be 4.27 ± 0.91 kpc. This distance value closely aligns with the findings of Cantat-Gaudin et al. (2018)",bj_2018,0.6654572486877441,0.4271303415298462
2022MNRAS.514.3579B,1,"2, which, given the distance of NGC 752, implies an error larger than 10%. This, in turn, implies that we can no more do a simple inversion to determine the distance of the stars. One can, instead, use the photogeometric distances determined by Bailer-Jones et al. (2021), which uses the parallax, colour and apparent magnitude of a star with a direction-dependent prior on distance, while exploiting the fact that stars of a given colour have a restricted range of probable absolute magnitudes (plus extinction). This is what we are using in the remaining of this paper",bj_2021,0.7238725423812866,0.12331908196210861
2022MNRAS.514.3579B,2,"2). Similarly to the model, the stars so selected have distances from us between 350 and 3 000 pc. The most distant stars will therefore be characterised by rather poor precision on their parameters, either their colours, but mostly their parallax. Using the photogeometric distances of Bailer-Jones et al. (2021) does improve the situation, but as seen in Fig. 4, there are still many stars for which the error on the absolute magnitude is rather large, making it difficult to ascertain that the selected stars belong to a single population",bj_2021,0.7778340578079224,0.14162805676460266
2021AJ....162...49L,1,"Although the presence of ω-Ωand 2(ω-Ω) is consistent with stream-fed accretion, optical spectra of TX Col do not show the high infall velocities expected of stream-fed accretion. The Gaia EDR3 distance of TX Col is 909+18 -21 pc (Bailer-Jones et al. 2021). 2. DATA The TESS spacecraft observed TX Col at a two-minute cadence between 2018 November 15 and 2019 January 6 during Cycle 1 and between 2020 Novem-ber 20 and 2021 January 13 in Cycle 3",bj_2021,0.5642392635345459,0.20888027548789978
2021ApJ...910..114M,1,"029 mas) provided by Helmi et al. (2018). Only for one star in the MW sample the ratio between parallax and its uncertainty is lower than 10, indicating that the distance errors are not symmetrical (Bailer-Jones 2015). According to the typical parallax errors, the derived distance errors are of the order of 0.10 pc",bj_2015,0.4806341826915741,0.4000910520553589
2020MNRAS.493.4045J,1,"MNRAS 000, 1-14 (2019) ASAS-SN Catalog of Variable Stars VII 3 We cross-matched the EW binaries with Gaia DR2 (Gaia Collabo-ration et al. 2018a) using a matching radius of 5.′′0. The sources were assigned distance estimates from the Gaia DR2 probabilistic distance estimates (Bailer-Jones et al. 2018) by cross-matching based on the Gaia DR2 source_id. A large majority of these sources (∼86.8%) had distance estimates from Gaia DR2. We also cross-matched these sources to the 2MASS (Skrutskie et al. 2006) and AllWISE (Cutri et al. 2013; Wright et al. 2010) catalogues using a matching radius of 10",bj_2018,0.6724473237991333,0.18692244589328766
2022MNRAS.512L..60H,1,"The quiescent luminosity of each star Q0 is com-puted in Tin erg s-1 using the T=0 to flux calibration (Sullivan et al. 2015), the stellar distance, and theTmag using values primarily from the TESS Input Catalog (Bailer-Jones et al. 2018; Stassun et al. 2019). Bolometric flare energies are computed as Ebol = Q0×ED× f-1 bol as-suming a canonical ∼9000 K flare with a T-Ebol conversion factor of fbol=0.19 (Howard & MacGregor 2022). In all, we observe 697 flares from 87 unique host stars to 93 TOIs. 2",bj_2018,0.5079426169395447,0.18641220033168793
